,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
45,2Mfv5HaqnI18Q9JRv9hqnn,80,Still Learning,Halsey,26VFTg2z8YR0cCuwLzESi2,0,94,dance pop,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,audio_features,2Mfv5HaqnI18Q9JRv9hqnn,211784,4
46,2qtJUSJmPz5mkVhFHrtCd7,55,Switched Up,Oliver Malcolm,5ut4VhaCRPsEjAZ93jpPfK,0,45,NA,0.679,0.712,1,-5.199,0,0.0701,0.0317,5.32e-06,0.071,0.432,109.84,audio_features,2qtJUSJmPz5mkVhFHrtCd7,146093,4
47,3Q6F8RByyhRTJpRtZLY3cg,85,WHATS POPPIN,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,0,78,deep underground hip hop,0.919,0.597,11,-6.656,0,0.251,0.0211,0.0,0.262,0.792,145.049,audio_features,3Q6F8RByyhRTJpRtZLY3cg,139747,4
48,2FvD20Z8aoWIePi7PoN8sG,87,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,4r63FhuTkUYltbVAg5TQnk,1,95,nc hip hop,0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,audio_features,2FvD20Z8aoWIePi7PoN8sG,136366,4
49,2KHWuIEL5peYokB3HoLY4m,54,React,The Pussycat Dolls,6wPhSqRtPu1UhRCDX5yaDJ,0,77,dance pop,0.745,0.74,10,-5.719,0,0.0697,0.116,0.0,0.117,0.544,120.014,audio_features,2KHWuIEL5peYokB3HoLY4m,204176,4
50,6zGPytJiZmFuyVq7RTNO9G,82,Get Me,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,1,99,canadian pop,0.824,0.503,6,-6.94,0,0.156,0.05,5.25e-05,0.107,0.784,109.397,audio_features,6zGPytJiZmFuyVq7RTNO9G,185419,5
51,0Q2n5yzl2XRqYbV77tZNYp,84,GOODMORNINGTOKYO!,TOKYO’S REVENGE,5TbLOwv8BNnik3f03NZJlt,0,77,meme rap,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,audio_features,0Q2n5yzl2XRqYbV77tZNYp,150115,4
52,6p8eEdiZLKJH8tcjGZuNTK,85,Run,Joji,3MZsBdqDrRTJihTHQrO6Dq,0,87,alternative r&b,0.447,0.72,7,-3.954,1,0.0332,0.0416,0.000297,0.614,0.362,157.892,audio_features,6p8eEdiZLKJH8tcjGZuNTK,195000,3
53,3LbZIhU0smEU5SUnxod4j4,78,Breathe Deeper,Tame Impala,5INjqkS1o8h1imAzPqGZBb,0,88,australian psych,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,audio_features,3LbZIhU0smEU5SUnxod4j4,372867,4
54,4uNV7GyGEBZzPDdetEEvhS,74,Heartless (with Julia Michaels & Morgan Wallen),Diplo,5fMUXHkw8R8eOP2RNVYEZX,1,89,bmore,0.647,0.553,11,-6.35,1,0.0421,0.215,0.0,0.0728,0.272,110.949,audio_features,4uNV7GyGEBZzPDdetEEvhS,172973,4
55,5rhWIr9NmeuwRU3MFC8LBM,57,blocked,contradash,1pVa1yITCEfqfAvQaaHvAt,0,48,NA,0.708,0.534,1,-5.811,1,0.15,0.015,0.0,0.368,0.464,100.031,audio_features,5rhWIr9NmeuwRU3MFC8LBM,143290,4
56,733c1CWmIGymoQXdp7Us88,81,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,1,93,melodic rap,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,audio_features,733c1CWmIGymoQXdp7Us88,188563,4
57,4dZTZbmJBCCofAExHwefda,80,Lottery (Renegade),K CAMP,5bgfj5zUoWpyeVatGDjn6H,0,76,atl hip hop,0.915,0.556,1,-8.601,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,audio_features,4dZTZbmJBCCofAExHwefda,170947,4
58,2IL2OsHC29dlszciTnOw3m,69,Born To Love (feat. SHELLS),MEDUZA,0xRXCcSX89eobfrshSVdyu,1,85,pop house,0.722,0.856,1,-6.392,0,0.0338,0.0305,0.0597,0.231,0.826,121.989,audio_features,2IL2OsHC29dlszciTnOw3m,162295,4
59,4KNlASXNNrYYmNZj4KG8qX,64,Reminds Me,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J,0,72,art pop,0.705,0.496,9,-8.681,1,0.106,0.0602,0.0,0.205,0.267,149.929,audio_features,4KNlASXNNrYYmNZj4KG8qX,157954,4
60,7l97ElWmIdVHWUaOeeU5ZC,68,that way,Tate McRae,45dkTj5sMRSjrmBSBeiHym,0,78,pop,0.445,0.383,0,-11.015,1,0.166,0.728,0.0,0.387,0.333,102.059,audio_features,7l97ElWmIdVHWUaOeeU5ZC,175027,4
61,6TRt2bniIq0EIlrDlje7b8,76,First Man,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,0,94,dance pop,0.572,0.292,7,-7.621,1,0.0364,0.906,1.04e-06,0.106,0.223,100.152,audio_features,6TRt2bniIq0EIlrDlje7b8,228759,4
62,1ToprX3cpBiXoAe5eNSk74,85,Eleven,Khalid,6LuN9FCkKOj5PcnpouEgny,0,96,alternative r&b,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,audio_features,1ToprX3cpBiXoAe5eNSk74,206361,4
63,3wYRLYuO1M88d8woWUIxct,87,Ignorantes,Bad Bunny,4q3ewBCX7sLwd24euuV69X,1,98,latin,0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,3wYRLYuO1M88d8woWUIxct,210607,4
