,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
26,40qVMqLvEM1DsH4J2aOphi,0,Bury Me Low,8 Graves,1YznSk5tLLp9BnzuNgghrZ,0,57,indie poptimism,0.533,0.824,5,-4.2,1,0.101,0.232,5.19e-06,0.269,0.389,155.07,audio_features,40qVMqLvEM1DsH4J2aOphi,217010,4
27,4WbNyQy4wVdfopMrApBWQA,54,HyperParadise - Flume Remix,Hermitude,3fmMaLC5jjf2N4EC2kTx0u,1,64,australian dance,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,audio_features,4WbNyQy4wVdfopMrApBWQA,268303,4
28,5gAC4dyUhRY9ibLg7ePZ39,48,Loud Magic,Foreign Air,5ApQnMT6oR8eLguf24xb9S,0,56,charlotte nc indie,0.483,0.828,1,-5.293,1,0.0336,0.0175,9.5e-06,0.104,0.426,89.992,audio_features,5gAC4dyUhRY9ibLg7ePZ39,204627,4
29,0N6vS1UdWM6mIEcJYyjCr4,47,Drama (feat. Big Data),NoMBe,5Lhxlge1CR1DrgDAje8Qaw,1,66,electropop,0.638,0.782,5,-7.066,1,0.0656,0.0957,0.000585,0.562,0.493,99.034,audio_features,0N6vS1UdWM6mIEcJYyjCr4,218387,4
30,6KrjPmFrglSW70CeTdJgp5,45,Magic,Half the Animal,6oHY2GHcrGTZmLZxt2xswT,0,42,NA,0.539,0.654,1,-6.454,0,0.0813,0.0296,1.49e-06,0.0595,0.511,170.138,audio_features,6KrjPmFrglSW70CeTdJgp5,210820,5
31,4knE4MxYUkdRYYSx7SXcN0,36,This Broken Design,The Ninth Wave,7AAthfOGfAvVy4NWGJDiCP,0,39,glasgow indie,0.459,0.716,10,-5.279,0,0.0287,0.00404,0.0392,0.0977,0.206,99.997,audio_features,4knE4MxYUkdRYYSx7SXcN0,258507,4
32,5waY6jcVBvzzS362OBQeAL,49,Levitate,The Palms,1zVGInzEij1qk9ZlMlOC2X,0,55,indie poptimism,0.601,0.77,1,-5.825,1,0.0936,0.142,0.00879,0.0718,0.616,170.018,audio_features,5waY6jcVBvzzS362OBQeAL,229807,4
33,7pBrj5rt4SSxXwFKOyZfHR,75,Dissolve,Absofacto,7gAYvcQFmAruyvwGjxrSUr,0,67,indie psych-pop,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,audio_features,7pBrj5rt4SSxXwFKOyZfHR,224661,4
34,5jRJlGB5EP7HFKwYBKvlSA,48,Fire,Diskopunk,5Ck4KWOZsbrSQpiLimooDp,0,41,swedish indie pop,0.735,0.798,9,-3.829,0,0.0578,0.00697,0.00968,0.194,0.501,115.98,audio_features,5jRJlGB5EP7HFKwYBKvlSA,197750,4
35,6o4lFpp8OAFhBqGQbWyAob,48,Hanging On,Active Child,54KTsBl98buzGkELjGlnuU,0,49,chillwave,0.572,0.535,8,-8.919,1,0.0284,0.284,0.0587,0.128,0.252,134.962,audio_features,6o4lFpp8OAFhBqGQbWyAob,321453,4
36,3YN2QLK50um2t62c8p6U0I,51,±ªþ³§ (feat. YONAKA),Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,1,80,melodic metalcore,0.619,0.794,10,-9.104,0,0.0861,0.134,0.0506,0.0903,0.234,138.21,audio_features,3YN2QLK50um2t62c8p6U0I,438267,4
37,7s2b12DS3zShmxHl2SKYq0,54,Death of Me,PVRIS,6oFs3qk4VepIVFdoD4jmsy,0,65,electropop,0.695,0.608,1,-6.117,1,0.0341,0.0262,4.08e-06,0.157,0.394,120.002,audio_features,7s2b12DS3zShmxHl2SKYq0,211853,4
38,0evOmsnfWAqsGJlSTICgz7,50,Rockstar Everyday,Halflives,4er5NZNuc83Cev96LA28ID,0,44,pixie,0.701,0.821,5,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,audio_features,0evOmsnfWAqsGJlSTICgz7,203333,4
39,2yF1zBA0eALfWD4JqXLifj,1,Evil Twin,Krrum,1qxSVLNqRcdhXPkE6suUlN,0,39,indietronica,0.708,0.458,2,-8.143,1,0.0941,0.0641,0.00162,0.0375,0.253,88.026,audio_features,2yF1zBA0eALfWD4JqXLifj,218716,4
40,0w4m3Xp4svlIoyL94Zjlyd,58,&Run,Sir Sly,3DFoVPonoAAt4EZ1FEI8ue,0,59,electropop,0.764,0.661,5,-8.276,1,0.0526,0.0203,0.000179,0.179,0.479,92.018,audio_features,0w4m3Xp4svlIoyL94Zjlyd,226587,4
41,1TlB3z3e5D8OaqYXQAVIcj,3,Shell Suite,Chad Valley,1rzpgMqxYjRQo4UmWZimFc,0,42,chillwave,0.424,0.671,9,-7.146,1,0.0299,0.000323,0.217,0.148,0.255,94.465,audio_features,1TlB3z3e5D8OaqYXQAVIcj,262213,4
42,5dLP5JbgWGZttnUv4NFJeg,57,Rescue Me,Marshmello,64KEffDW9EtZ1y2vBYgq8T,1,89,brostep,0.45,0.896,11,-2.52,1,0.0882,0.00938,0.0,0.416,0.392,148.126,audio_features,5dLP5JbgWGZttnUv4NFJeg,237203,4
43,0XTF9X6GQuH44vh4K0bdps,50,Last Resort & Spa,Battle Tapes,2TdEIqWbLnZZHYRDWvVj67,0,51,la indie,0.593,0.899,5,-4.113,1,0.0772,0.124,0.00362,0.11,0.684,92.989,audio_features,0XTF9X6GQuH44vh4K0bdps,254270,4
44,2YcteWkaxwqXSsCULUJumU,42,All Of The Noise - Big Data Remix,Castlecomer,7tnWJfXaJmFO6vv5WFN2K0,1,50,indie poptimism,0.637,0.717,2,-5.682,1,0.0343,0.0202,0.000103,0.0851,0.56,153.979,audio_features,2YcteWkaxwqXSsCULUJumU,221299,4
45,0Fc7ESmkM02PDH5NnPaS5S,60,Rock Bottom,grandson,4ZgQDCtRqZlhLswVS6MHN4,0,75,modern alternative rock,0.517,0.702,0,-6.842,1,0.0424,0.000232,0.00165,0.204,0.244,176.088,audio_features,0Fc7ESmkM02PDH5NnPaS5S,219207,4
46,6VBCChhlKn6vOYCfzzuE4q,32,Cruel Love (feat. shYbeast & FRANK ZUMMO),Kayzo,72iCiKwu6nu6Qq9emIwzYv,1,65,brostep,0.623,0.794,1,-3.938,1,0.0379,0.00382,0.000444,0.0528,0.279,82.512,audio_features,6VBCChhlKn6vOYCfzzuE4q,209455,4
47,3QrxI6HbTmORsiGXlzeaAS,36,ScRAPE,Big X,0OCVpOnm94jD2iVVeefUeu,0,26,NA,0.528,0.816,11,-5.195,0,0.0598,0.0037,0.000167,0.0982,0.305,126.951,audio_features,3QrxI6HbTmORsiGXlzeaAS,259007,4
48,6yGYDeE2dURrxze4Lg3B6Y,35,"Lostboy (feat. nothing,nowhere.)",MISOGI,778Snztf3N5DXp0kHGFl3g,1,45,emo rap,0.437,0.747,6,-4.857,1,0.0467,0.00979,0.00165,0.117,0.412,140.004,audio_features,6yGYDeE2dURrxze4Lg3B6Y,205714,4
49,6DaNlUMdwiidZbFSebVcIy,52,Falling,Rezz,4aKdmOXdUKX07HVd3sGgzw,1,63,brostep,0.512,0.84,4,-4.146,0,0.0542,0.0491,0.0,0.341,0.0971,102.021,audio_features,6DaNlUMdwiidZbFSebVcIy,209412,4
50,02h5S3iFiJEQWGlvVyW6Fs,38,Lately,dying in designer,3QZxOYl5zlZtfigtXOZsfT,0,48,emo rap,0.595,0.757,11,-5.317,0,0.0519,0.0188,0.0,0.193,0.0775,172.99,audio_features,02h5S3iFiJEQWGlvVyW6Fs,178264,4
51,5IPT4Noqvo7bsfbWUOHcG4,64,Despicable,grandson,4ZgQDCtRqZlhLswVS6MHN4,0,75,modern alternative rock,0.576,0.782,1,-6.167,1,0.0346,0.0123,0.00241,0.467,0.367,87.971,audio_features,5IPT4Noqvo7bsfbWUOHcG4,223893,4
52,6KwErwVh9xTtEaSROZuGlE,34,Notthatdeep,MissYou,4yOXdm7tRLOGo58R8VxyPn,0,25,NA,0.457,0.734,11,-6.243,0,0.0608,0.00363,0.0,0.382,0.27,136.295,audio_features,6KwErwVh9xTtEaSROZuGlE,199182,4
53,2mhJ4EAE1ZhwVPJPFpH17S,38,Falling Short,Alter.,6QbSwCeNaIhbfp1jpZ02nZ,0,50,traprun,0.436,0.731,5,-7.711,1,0.0445,0.0121,2.86e-06,0.473,0.655,131.023,audio_features,2mhJ4EAE1ZhwVPJPFpH17S,163053,4
54,2ndhLYrNNYGMxOauAawcrx,46,Monster (Under My Bed),Call Me Karizma,5fENlrINIVP0gJOtKxvORt,0,65,emo rap,0.66,0.62,2,-7.623,1,0.0455,0.219,0.0,0.242,0.261,144.945,audio_features,2ndhLYrNNYGMxOauAawcrx,139707,4
55,4TrzjmGcj6b8ct55iYQZXl,1,Leave The Light On,Zero 9:36,1V599H9vfq6hWe2hGzyzI0,0,55,NA,0.68,0.557,9,-7.25,0,0.0407,0.0129,0.0,0.196,0.521,130.042,audio_features,4TrzjmGcj6b8ct55iYQZXl,184615,4
56,3gNZgGJmVtfTuTLGBFCDC8,42,I Don't Wanna End The Night,Prelow,7aSRqRjQAYTEm2fFohlZZn,0,53,nyc pop,0.545,0.612,6,-5.726,1,0.0293,0.000433,0.508,0.102,0.219,127.042,audio_features,3gNZgGJmVtfTuTLGBFCDC8,234467,4
57,1ff41bnyMgmrBGPMzzUXLc,41,Pins & Needles,888,2KOCXIEmkM6K82nL9fovWf,0,46,indie poptimism,0.463,0.608,8,-4.417,1,0.0282,0.22,0.0,0.141,0.278,171.836,audio_features,1ff41bnyMgmrBGPMzzUXLc,214186,4
58,55gz8MakFlHbhOAne0Aeai,60,Rabbit Hole,AViVA,50tDsT4wwq8FCMJNkn1D67,0,65,indie poptimism,0.418,0.688,7,-5.637,0,0.102,0.0422,8.98e-06,0.425,0.535,170.178,audio_features,55gz8MakFlHbhOAne0Aeai,228559,4
