,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
73,2LD8B4XG8hmytKXScvC5VI,51,Balenciaga,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,0,82,dance pop,0.683,0.817,8,-5.531,0,0.215,0.064,3.35e-05,0.076,0.241,125.977,audio_features,2LD8B4XG8hmytKXScvC5VI,173707,4
74,1uBf4n20rkI7PwANNkHnSz,38,Home to Your Love (Raie Remix),Maloma,6zj9GzaLanlvCs2lkoRU7I,1,40,NA,0.631,0.666,8,-5.118,0,0.196,0.0104,0.0,0.26,0.548,121.367,audio_features,1uBf4n20rkI7PwANNkHnSz,152752,4
75,6EXl6ZF6rXm6qCsKeizJ1b,11,Grapevine,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,0,85,big room,0.714,0.828,3,-4.663,1,0.0598,0.00514,0.154,0.32,0.208,124.034,audio_features,6EXl6ZF6rXm6qCsKeizJ1b,150968,4
76,1V4KGRCZuPMEBUVnJMivVx,62,Fuego,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,1,85,big room,0.639,0.748,5,-6.918,0,0.133,0.0998,0.000864,0.407,0.538,128.056,audio_features,1V4KGRCZuPMEBUVnJMivVx,136406,4
77,7IWTIkiWGWNQyYfOLdMrGD,66,Burn Out (feat. Dewain Whitmore),Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,1,87,big room,0.594,0.722,4,-5.751,0,0.0398,0.0156,0.0,0.0667,0.407,127.877,audio_features,7IWTIkiWGWNQyYfOLdMrGD,200322,4
78,0tgbSxoFjZ20MjfoKwWevV,68,Your Love,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,1,90,dance pop,0.571,0.937,2,-2.682,0,0.0336,0.0997,0.496,0.125,0.512,125.027,audio_features,0tgbSxoFjZ20MjfoKwWevV,185620,4
79,0yuBwKZJLISISw2jxv0KMu,6,I Wanna Know,Alesso,4AVFqumd2ogHFlRbKIjp1t,1,80,big room,0.652,0.819,2,-3.681,1,0.0338,0.0776,0.0,0.097,0.515,115.916,audio_features,0yuBwKZJLISISw2jxv0KMu,240413,4
80,2MHRIdkYlYFruVnPQbXf8L,39,Without You,Willyam,3VdK15NTI2O48DkCqj6CCu,1,38,guatemalan pop,0.676,0.812,11,-3.576,0,0.0663,0.0512,0.000153,0.0667,0.382,129.959,audio_features,2MHRIdkYlYFruVnPQbXf8L,245264,4
81,2M1mqcNUBIAfRoD2Puhejf,62,Carry Me Home (feat. Jake Reese),KSHMR,2wX6xSig4Rig5kZU6ePlWe,1,75,big room,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,audio_features,2M1mqcNUBIAfRoD2Puhejf,191250,4
82,6oZC67hykNymha30UCm0PI,36,Her Eyes,Rushin',4XGQOnDGUuuLG3Z1XvXAkC,1,26,NA,0.872,0.752,1,-4.214,0,0.264,0.0104,0.0993,0.685,0.208,128.063,audio_features,6oZC67hykNymha30UCm0PI,243752,4
