,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
58,1KtD0xaLAikgIt5tPbteZQ,66,Thinking About You (feat. Ayah Marar),Calvin Harris,7CajNmpbOovFoOoasH2HaY,1,90,dance pop,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,audio_features,1KtD0xaLAikgIt5tPbteZQ,247933,4
59,6Awg3vdlBZnLnVWBcyG0vW,54,Runaway (U & I),Galantis,4sTQVOfp9vEMCemLw50sbu,0,81,big room,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,audio_features,6Awg3vdlBZnLnVWBcyG0vW,227074,4
60,13z7W3kTIJNH2JBk3EVNoA,22,Say It - Illenium Remix,Flume,6nxWCVXbOlEVRexSbLsTer,1,80,australian dance,0.482,0.769,6,-4.473,1,0.0549,0.0343,0.00498,0.0953,0.427,149.69,audio_features,13z7W3kTIJNH2JBk3EVNoA,267200,4
61,67awxiNHNyjMXhVgsHuIrs,71,Turn Down for What,DJ Snake,540vIaP2JwjQb9dm3aArA4,1,87,dance pop,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,67awxiNHNyjMXhVgsHuIrs,213733,4
62,3UgSQu6WwrXfKKDq019IHE,62,To Ü (feat. AlunaGeorge),Jack Ü,1HxJeLhIuegM3KgvPn8sTa,1,69,edm,0.485,0.928,10,-3.451,0,0.445,0.134,2.92e-05,0.217,0.348,160.165,audio_features,3UgSQu6WwrXfKKDq019IHE,237000,4
63,3SwXdMpOCNzhSKmJASvbLj,0,Thinking Bout U,Fabian Mazur,5BBBDm18Y0TCRXZggaOnZG,0,59,bass trap,0.534,0.456,1,-10.661,1,0.0429,0.0233,0.00115,0.119,0.229,75.023,audio_features,3SwXdMpOCNzhSKmJASvbLj,220865,4
64,0aa7wcUBcWrmKYEQE9GxZa,10,So Chilled,Froz,1eh8jWMSZPSCHJctZB6utn,0,6,NA,0.695,0.584,1,-6.321,0,0.0419,0.0481,0.605,0.0609,0.239,130.02,audio_features,0aa7wcUBcWrmKYEQE9GxZa,162500,4
65,2Uom73ehNYdAY6JopMRJ3M,1,Last To Leave (feat. Caroline Ailin),Louis The Child,7wg1qvie3KqDNQbAkTdbX0,1,74,edm,0.76,0.604,0,-6.454,1,0.193,0.0531,0.000204,0.102,0.554,94.194,audio_features,2Uom73ehNYdAY6JopMRJ3M,180148,4
66,1DFD5Fotzgn6yYXkYsKiGs,86,Piece Of Your Heart,MEDUZA,0xRXCcSX89eobfrshSVdyu,1,85,pop house,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,152913,4
67,1xK7enJZVdv37fnnxoZlPq,71,With You,Kaskade,6TQj5BFPooTa08A7pk8AQ1,1,74,big room,0.362,0.921,1,-3.815,0,0.486,0.123,0.0,0.19,0.529,172.191,audio_features,1xK7enJZVdv37fnnxoZlPq,180840,3
